genus	species	subspecies	latitude	longitude	id	year	month	date	institution_code	verbatim_scientific_name	Source	Type
Cakile	edentula	edentula	48.65	-123.4	732470250	1930	9		DAO	Cakile edentula subsp. edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	48.71667	-67.9	732470225	1947	8		DAO	Cakile edentula subsp. edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	48.85	-64.45	732470265	1923	7		DAO	Cakile edentula subsp. edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	49.1	-66.7	732470232	1961	7		DAO	Cakile edentula subsp. edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	49.13333	-125.88333	732470211	1961	7		DAO	Cakile edentula subsp. edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	49.2	-58.05	732470285	1951	8		DAO	Cakile edentula subsp. edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	49.21667	-65.88333	732470228	1958	10		DAO	Cakile edentula subsp. edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	49.21667	-58.08333	732470283	1950	7		DAO	Cakile edentula subsp. edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	49.46667	-126.41667	732470208	1961	6		DAO	Cakile edentula subsp. edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	49.46667	-124.73333	732470207	1961	6		DAO	Cakile edentula subsp. edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	49.5	-63	732470197	1932			DAO	Cakile edentula subsp. edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	49.73333	-124.9	732470268	1955	7		DAO	Cakile edentula subsp. edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	50.21667	-62.23333	732470227	1960	7		DAO	Cakile edentula subsp. edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	50.21667	-66.36667	732470260	1963	8		DAO	Cakile edentula subsp. edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	50.23333	-63.53333	732470262	1962	8		DAO	Cakile edentula subsp. edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	50.5	-59.48333	732470303	1941	8		DAO	Cakile edentula subsp. edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	50.78333	-128.41667	732470209	1961	6		DAO	Cakile edentula subsp. edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	51.46667	-56.96667	732470239	1920	7		DAO	Cakile edentula subsp. edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	52.1	-131.08333	732470213	1964	8		DAO	Cakile edentula subsp. edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	52.58333	-131.43333	732470216	1957	7		DAO	Cakile edentula subsp. edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	53.25	-131.81667	732470212	1964	6		DAO	Cakile edentula subsp. edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	53.25	-131.81667	732470219	1957	8		DAO	Cakile edentula subsp. edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	53.56667	-131.93333	732470215	1957	6		DAO	Cakile edentula subsp. edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	53.56667	-131.93333	732470277	1952	7		DAO	Cakile edentula subsp. edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	54.01667	-132.1	732470218	1957	7		DAO	Cakile edentula subsp. edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	54.16667	-133.05	732470217	1957	7		DAO	Cakile edentula subsp. edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	54.35	-130.46667	732470214	1954	8		DAO	Cakile edentula subsp. edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	32.53443	-117.12274	867346213	1936	4		SD	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	32.55676	-117.12718	867496951	1936	5		SD	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	32.64633	-117.15096	867110805	1932	5		SD	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	32.67699	-117.17364	868343350	1938	5		SD	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	32.80427	-117.24817	867137394	1944	6		SD	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	32.80427	-117.24817	866820608	1936	5		SD	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	33	-117	224821497				Consortium of California Herbaria	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	33	-117	224821530				Consortium of California Herbaria	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	33	-117	224821485				Consortium of California Herbaria	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	33	-117	224821492				Consortium of California Herbaria	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	33	-117	224821523				Consortium of California Herbaria	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	33	-117	224821547				Consortium of California Herbaria	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	33	-118	224821477				Consortium of California Herbaria	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	33.38114	-117.5731	867399870	1937	4		SD	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	33.6065	-117.8941	867525662	1917	6		DS	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	35	-121	224821491				Consortium of California Herbaria	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	35	-121	224821489				Consortium of California Herbaria	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	35.1066	-120.6124	867110752	1932	8		SD	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	35.341	-120.8606	867094602	1932	8		SD	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	36.6064	-121.8675	867094624	1932	7		SD	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	36.6339	-121.9383	866983156	1910	4		DS	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	36.6361	-121.837	867821528	1938	8		SD	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	36.9618	-121.9976	866980510	1934	8		DS	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	37.0636	-122.2291	868270697	1912	5		DS	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	37.09444	-122.275	868157716	1950	10		DS	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	37.1373	-122.2612	867950192	1938	6		CAS	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	37.1373	-122.2612	867331615	1938	6		DS	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	37.1822	-122.3937	867110875	1933	7		SD	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	37.4742	-122.4392	868193444	1901	10		DS	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	37.5371	-122.5192	867788404	1903	6		DS	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	37.7645	-122.5082	867110836	1932	7		SD	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	38.323	-123.0243	867094609	1932	7		SD	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	40.8197	-124.1839	867094605	1932	7		SD	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	41	-124	224821488				Consortium of California Herbaria	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	42.7605	-124.5019	51775807	1919	7		OSC	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	43.3414	-124.3445	51774761	1947	7		OSC	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	43.3414	-124.3445	51774759	1947	7		OSC	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	43.9771	-124.1373	51774508	1972	10		OSC	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	43.9771	-124.1373	51774506	1972	10		OSC	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	44.4604	-124.0768	51775001	1960	7		OSC	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	44.499	-124.0839	51775560	1921	8		OSC	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	44.499	-124.0839	51775770	1914	8		OSC	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	44.499	-124.0839	51775559	1921	8		OSC	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	44.6234	-124.045	51775562	1921	8		OSC	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	44.6234	-124.045	51775407	1921	6		OSC	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	44.6369	-124.0522	51775366	1913	7		OSC	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	44.9675	-124.0156	51774755	1929	7		OSC	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	45.1808	-123.944	51775800	1909	8		OSC	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	45.6136	-123.9419	51774758	1925	9		OSC	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	46.1206	-123.9439	51775230	1997	8		OSC	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	48.14222	-69.25	668753073	1975	7		Universit̩ Laval	Cakile edentula var. edentula	GBIF2014	herbarium
Cakile	edentula	edentula	36.9618	-121.9976	543313927	1934	8		CAS	Cakile edentula var. edentula  (Bigelow) Hook.	GBIF2014	herbarium
Cakile	edentula	edentula	37.09444	-122.275	543228475	1950	10		CAS	Cakile edentula var. edentula  (Bigelow) Hook.	GBIF2014	herbarium
Cakile	edentula	edentula	37.5371	-122.5192	543265228	1903	6		CAS	Cakile edentula var. edentula  (Bigelow) Hook.	GBIF2014	herbarium
Cakile	edentula	harperii	30.63	-81.75	122225331	1979	5		UA	Cakile harperi Small	GBIF2014	herbarium
Cakile	edentula	lacustris	41.967	-82.517	78363575	1960	7		CMN	Cakile edentula ssp. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	41.75	-82.68333	732470357	1967	8		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	41.75	-82.68333	732470311	1938			DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	41.9	-82.51667	732470358	1934	7		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	42.05	-82.6	732470310	1961	7		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	42.31667	-81.85	732470348	1947	8		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	42.31667	-81.85	732470314	1975	8		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	42.31667	-81.85	732470354	1940	8		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	42.31667	-81.85	732470355	1948	7		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	42.31667	-81.85	732470329	1948	7		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	42.38333	-81.85	732470344	1960	7		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	42.55	-80.16667	732470346	1980	8		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	42.56667	-80.33333	732470353	1950	7		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	42.58333	-80.63333	732470322	1972	7		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	42.61667	-80.4	732470312	1962	8		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	42.65	-80.81667	732470313	1979	8		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	42.65	-80.81667	732470333	1961	9		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	42.66667	-81.21667	732470315	1880	8		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	42.66667	-81.21667	732470337	1953	7		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	42.66667	-81.21667	732470334	1924	6		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	42.88333	-79.23333	732470352	1962	8		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	43	-82.4	732470325	1888	8		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	43.08333	-81.73333	732470309	1879	10		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	43.1	-82	732470340	1932	8		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	43.21667	-81.9	732470321	1941	8		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	43.21667	-81.96667	732470356	1940	7		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	43.25	-81.83333	732470318	1962	9		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	43.33333	-81.75	732470343	1962	7		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	43.61667	-79.38333	732470327	1930	10		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	43.63333	-79.31667	732470316	1976	8		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	43.9	-77.26667	732470328	1957	7		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	43.91667	-78.58333	732470347	1962	7		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	43.91667	-78.3	732470320	1956	7		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	43.91667	-77.26667	732470331	1934	8		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	43.95	-78.3	732470336	1944	8		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	43.95	-78.3	732470341	1899	7		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	43.96667	-78.16667	732470330	1918	9		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	43.96667	-78.16667	732470319	1960	9		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	43.98333	-77.23333	732470332	1947	7		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	44	-77.7	732470324	1978	8		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	44	-77.7	732470323	1978	8		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	44	-77.13333	732470339	1937	9		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	44.01667	-77.66667	732470317	1958	8		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	44.03333	-78.4	732470345	1948	9		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	44.18333	-81.5	732470351	1949	7		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	44.63333	-81.26667	732470326	1947	7		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	45.3	-81.75	732470335	1925	8		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	45.66667	-82.28333	732470350	1950	7		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	45.66667	-82.28333	732470349	1952	7		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	45.76667	-81.63333	732470342	1969	8		DAO	Cakile edentula subsp. edentula var. lacustris	GBIF2014	herbarium
Cakile	edentula	lacustris	41.8333	-87.85	666352001	1883	7		F	Cakile edentula var. lacustris Fernald	GBIF2014	herbarium
Cakile	edentula	lacustris	41.85	-87.65	666352012	1902	7		F	Cakile edentula var. lacustris Fernald	GBIF2014	herbarium
Cakile	edentula	lacustris	41.85	-87.65	666352013	1874	9		F	Cakile edentula var. lacustris Fernald	GBIF2014	herbarium
Cakile	edentula	lacustris	41.85	-87.65	666352008	1898	8		F	Cakile edentula var. lacustris Fernald	GBIF2014	herbarium
Cakile	edentula	lacustris	41.85	-87.65	666352004	1862			F	Cakile edentula var. lacustris Fernald	GBIF2014	herbarium
Cakile	edentula	lacustris	41.85	-87.65	666352006	1897	8		F	Cakile edentula var. lacustris Fernald	GBIF2014	herbarium
Cakile	edentula	lacustris	41.85	-87.65	666352018	1876	8		F	Cakile edentula var. lacustris Fernald	GBIF2014	herbarium
Cakile	edentula	lacustris	41.85	-87.65	666352028	1860	7		F	Cakile edentula var. lacustris Fernald	GBIF2014	herbarium
Cakile	edentula	lacustris	41.85	-87.65	666352022	1905	7		F	Cakile edentula var. lacustris Fernald	GBIF2014	herbarium
Cakile	edentula	lacustris	41.95	-88.4333	666352002	1931	9		F	Cakile edentula var. lacustris Fernald	GBIF2014	herbarium
Cakile	edentula	lacustris	41.95	-88.4333	666352015				F	Cakile edentula var. lacustris Fernald	GBIF2014	herbarium
Cakile	edentula	lacustris	42.0333	-87.6833	666352010	1877	8		F	Cakile edentula var. lacustris Fernald	GBIF2014	herbarium
Cakile	edentula		20.183	-87.5	371116058	1981	3		INECOL	Cakile edentula (Bigel) Hook., 1895	GBIF2014	herbarium
Cakile	edentula		20.2	-87.45	371113250	1981	5		INECOL	Cakile edentula (Bigel) Hook., 1895	GBIF2014	herbarium
Cakile	edentula		20.233	-87.4	371123127	1932	8		IBUNAM	Cakile edentula (Bigel) Hook., 1895	GBIF2014	herbarium
Cakile	edentula		20.617	-87.067	371115833	1983	4		INECOL	Cakile edentula (Bigel) Hook., 1895	GBIF2014	herbarium
Cakile	edentula		20.683	-90.433	371113710	1980	11		INECOL	Cakile edentula (Bigel) Hook., 1895	GBIF2014	herbarium
Cakile	edentula		20.683	-90.433	371113763	1983	3		INECOL	Cakile edentula (Bigel) Hook., 1895	GBIF2014	herbarium
Cakile	edentula		21.15	-90.083	371118482	1981	7		INECOL	Cakile edentula (Bigel) Hook., 1895	GBIF2014	herbarium
Cakile	edentula		21.167	-90.05	371118530	1981	2		INECOL	Cakile edentula (Bigel) Hook., 1895	GBIF2014	herbarium
Cakile	edentula		21.167	-90.033	371118613	1983	8		INECOL	Cakile edentula (Bigel) Hook., 1895	GBIF2014	herbarium
Cakile	edentula		21.233	-86.767	371116961	1982	7		INECOL	Cakile edentula (Bigel) Hook., 1895	GBIF2014	herbarium
Cakile	edentula		21.233	-89.85	371120388	1981	3		INECOL	Cakile edentula (Bigel) Hook., 1895	GBIF2014	herbarium
Cakile	edentula		21.25	-86.767	371113297	1981	5		INECOL	Cakile edentula (Bigel) Hook., 1895	GBIF2014	herbarium
Cakile	edentula		21.25	-86.75	371117026	1983	8		INECOL	Cakile edentula (Bigel) Hook., 1895	GBIF2014	herbarium
